"isced97","age","geo","time","value"
"ED0-2","Y20-24","MT",2011,26.1
"ED0-2","Y20-24","NL",2011,21.8
"ED0-2","Y20-24","PL",2011,9.9
"ED0-2","Y20-24","PT",2011,35.6
"ED0-2","Y20-24","RO",2011,20.4
"ED0-2","Y20-24","SE",2011,12.8
"ED0-2","Y20-24","SI",2011,9.9
"ED0-2","Y20-24","SK",2011,6.7
"ED0-2","Y20-24","UK",2011,19.9
"ED0-2","Y20-29","AT",2011,12.9
"ED0-2","Y20-29","BE",2011,18.1
"ED0-2","Y20-29","BG",2011,14.8
"ED0-2","Y20-29","CY",2011,12.7
"ED0-2","Y20-29","CZ",2011,7.3
"ED0-2","Y20-29","DE",2011,18.9
"ED0-2","Y20-29","DK",2011,26.3
"ED0-2","Y20-29","EE",2011,15.9
"ED0-2","Y20-29","EL",2011,19.7
"ED0-2","Y20-29","ES",2011,37.8
"ED0-2","Y20-29","EU27",2011,19.5
"ED0-2","Y20-29","EU28",2011,19.4
"ED0-2","Y20-29","FI",2011,12.8
"ED0-2","Y20-29","FR",2011,16.4
"ED0-2","Y20-29","HR",2011,5.5
"ED0-2","Y20-29","HU",2011,14.6
"ED0-2","Y20-29","IE",2011,14.6
"ED0-2","Y20-29","IT",2011,24.5
"ED0-2","Y20-29","LT",2011,10.8
"ED0-2","Y20-29","LU",2011,20.7
"ED0-2","Y20-29","LV",2011,17.5
"ED0-2","Y20-29","MT",2011,34.4
"ED0-2","Y20-29","NL",2011,20
"ED0-2","Y20-29","PL",2011,7.6
"ED0-2","Y20-29","PT",2011,37.9
"ED0-2","Y20-29","RO",2011,21.7
"ED0-2","Y20-29","SE",2011,12.8
"ED0-2","Y20-29","SI",2011,7.7
"ED0-2","Y20-29","SK",2011,6.8
"ED0-2","Y20-29","UK",2011,18.9
"ED0-2","Y25-29","AT",2011,11.3
"ED0-2","Y25-29","BE",2011,17.9
"ED0-2","Y25-29","BG",2011,16.4
"ED0-2","Y25-29","CY",2011,12.9
"ED0-2","Y25-29","CZ",2011,6.3
"ED0-2","Y25-29","DE",2011,13.1
"ED0-2","Y25-29","DK",2011,22.1
"ED0-2","Y25-29","EE",2011,14.5
"ED0-2","Y25-29","EL",2011,22.3
"ED0-2","Y25-29","ES",2011,37.5
"ED0-2","Y25-29","EU27",2011,18.6
"ED0-2","Y25-29","EU28",2011,18.5
"ED0-2","Y25-29","FI",2011,11.1
"ED0-2","Y25-29","FR",2011,16.7
"ED0-2","Y25-29","HR",2011,6.7
"ED0-2","Y25-29","HU",2011,12.6
"ED0-2","Y25-29","IE",2011,15.7
"ED0-2","Y25-29","IT",2011,25.8
"ED0-2","Y25-29","LT",2011,8.8
"ED0-2","Y25-29","LU",2011,15.6
"ED0-2","Y25-29","LV",2011,15.5
"ED0-2","Y25-29","MT",2011,42.4
"ED0-2","Y25-29","NL",2011,18.2
"ED0-2","Y25-29","PL",2011,5.6
"ED0-2","Y25-29","PT",2011,39.7
"ED0-2","Y25-29","RO",2011,22.9
"ED0-2","Y25-29","SE",2011,12.7
"ED0-2","Y25-29","SI",2011,5.6
"ED0-2","Y25-29","SK",2011,6.9
"ED0-2","Y25-29","UK",2011,17.8
"ED3_4","Y15-19","AT",2011,15.1
"ED3_4","Y15-19","BE",2011,24.9
"ED3_4","Y15-19","BG",2011,17.3
"ED3_4","Y15-19","CY",2011,19.8
"ED3_4","Y15-19","CZ",2011,12.2
"ED3_4","Y15-19","DE",2011,12.3
"ED3_4","Y15-19","DK",2011,6.9
"ED3_4","Y15-19","EE",2011,14.9
"ED3_4","Y15-19","EL",2011,24.2
"ED3_4","Y15-19","ES",2011,24.7
"ED3_4","Y15-19","EU27",2011,23.5
"ED3_4","Y15-19","EU28",2011,23.5
"ED3_4","Y15-19","FI",2011,8.8
"ED3_4","Y15-19","FR",2011,27
"ED3_4","Y15-19","HR",2011,28.3
"ED3_4","Y15-19","HU",2011,13.1
"ED3_4","Y15-19","IE",2011,24
"ED3_4","Y15-19","IT",2011,13.9
"ED3_4","Y15-19","LT",2011,13.6
"ED3_4","Y15-19","LU",2011,8.8
"ED3_4","Y15-19","LV",2011,12.2
"ED3_4","Y15-19","MT",2011,48.2
"ED3_4","Y15-19","NL",2011,20.7
"ED3_4","Y15-19","PL",2011,13.5
"ED3_4","Y15-19","PT",2011,19
"ED3_4","Y15-19","RO",2011,13
"ED3_4","Y15-19","SE",2011,15.2
"ED3_4","Y15-19","SI",2011,19.2
"ED3_4","Y15-19","SK",2011,12
"ED3_4","Y15-19","UK",2011,67
"ED3_4","Y15-24","AT",2011,48.7
"ED3_4","Y15-24","BE",2011,42.5
"ED3_4","Y15-24","BG",2011,53.3
"ED3_4","Y15-24","CY",2011,40.3
"ED3_4","Y15-24","CZ",2011,51.3
"ED3_4","Y15-24","DE",2011,49.5
"ED3_4","Y15-24","DK",2011,34.3
"ED3_4","Y15-24","EE",2011,46.6
"ED3_4","Y15-24","EL",2011,48.5
"ED3_4","Y15-24","ES",2011,33.6
"ED3_4","Y15-24","EU27",2011,46.3
"ED3_4","Y15-24","EU28",2011,46.5
"ED3_4","Y15-24","FI",2011,45.3
"ED3_4","Y15-24","FR",2011,42.8
"ED3_4","Y15-24","HR",2011,60.3
"ED3_4","Y15-24","HU",2011,45.9
"ED3_4","Y15-24","IE",2011,43.5
"ED3_4","Y15-24","IT",2011,43.3
"ED3_4","Y15-24","LT",2011,44.6
"ED3_4","Y15-24","LU",2011,34.7
"ED3_4","Y15-24","LV",2011,43.1
"ED3_4","Y15-24","MT",2011,52.1
"ED3_4","Y15-24","NL",2011,41
"ED3_4","Y15-24","PL",2011,47.3
"ED3_4","Y15-24","PT",2011,35.2
"ED3_4","Y15-24","RO",2011,46.8
"ED3_4","Y15-24","SE",2011,45.7
"ED3_4","Y15-24","SI",2011,55.5
"ED3_4","Y15-24","SK",2011,48.5
"ED3_4","Y15-24","UK",2011,59.5
"ED3_4","Y15-29","AT",2011,56.4
"ED3_4","Y15-29","BE",2011,41.6
"ED3_4","Y15-29","BG",2011,54.5
"ED3_4","Y15-29","CY",2011,37.2
"ED3_4","Y15-29","CZ",2011,57.1
"ED3_4","Y15-29","DE",2011,54.5
"ED3_4","Y15-29","DK",2011,36.7
"ED3_4","Y15-29","EE",2011,47
"ED3_4","Y15-29","EL",2011,46
"ED3_4","Y15-29","ES",2011,30.1
"ED3_4","Y15-29","EU27",2011,46.8
"ED3_4","Y15-29","EU28",2011,47
"ED3_4","Y15-29","FI",2011,49
"ED3_4","Y15-29","FR",2011,42
"ED3_4","Y15-29","HR",2011,62.5
"ED3_4","Y15-29","HU",2011,50.7
"ED3_4","Y15-29","IE",2011,41.9
"ED3_4","Y15-29","IT",2011,46.6
"ED3_4","Y15-29","LT",2011,43.2
"ED3_4","Y15-29","LU",2011,36.5
"ED3_4","Y15-29","LV",2011,45.5
"ED3_4","Y15-29","MT",2011,44.1
"ED3_4","Y15-29","NL",2011,41.7
"ED3_4","Y15-29","PL",2011,49.4
"ED3_4","Y15-29","PT",2011,34.2
"ED3_4","Y15-29","RO",2011,48.7
"ED3_4","Y15-29","SE",2011,46.6
"ED3_4","Y15-29","SI",2011,59.2
"ED3_4","Y15-29","SK",2011,54.6
"ED3_4","Y15-29","UK",2011,52.1
"ED3_4","Y20-24","AT",2011,80.1
"ED3_4","Y20-24","BE",2011,59
"ED3_4","Y20-24","BG",2011,80.9
"ED3_4","Y20-24","CY",2011,58.3
"ED3_4","Y20-24","CZ",2011,83.8
"ED3_4","Y20-24","DE",2011,69.3
"ED3_4","Y20-24","DK",2011,63
"ED3_4","Y20-24","EE",2011,69.5
"ED3_4","Y20-24","EL",2011,73.2
"ED3_4","Y20-24","ES",2011,39.9
"ED3_4","Y20-24","EU27",2011,64.7
"ED3_4","Y20-24","EU28",2011,64.9
"ED3_4","Y20-24","FI",2011,81.5
"ED3_4","Y20-24","FR",2011,58.5
"ED3_4","Y20-24","HR",2011,89.7
"ED3_4","Y20-24","HU",2011,75.5
"ED3_4","Y20-24","IE",2011,62.3
"ED3_4","Y20-24","IT",2011,70.8
"ED3_4","Y20-24","LT",2011,74.6
"ED3_4","Y20-24","LU",2011,60.9
"ED3_4","Y20-24","LV",2011,67.5
"ED3_4","Y20-24","MT",2011,55.7
"ED3_4","Y20-24","NL",2011,60.9
"ED3_4","Y20-24","PL",2011,76.6
"ED3_4","Y20-24","PT",2011,50.5
"ED3_4","Y20-24","RO",2011,70.9
"ED3_4","Y20-24","SE",2011,74.6
"ED3_4","Y20-24","SI",2011,83.7
"ED3_4","Y20-24","SK",2011,80
"ED3_4","Y20-24","UK",2011,54.4
"ED3_4","Y20-29","AT",2011,74.9
"ED3_4","Y20-29","BE",2011,49.3
"ED3_4","Y20-29","BG",2011,68.7
"ED3_4","Y20-29","CY",2011,43.7
"ED3_4","Y20-29","CZ",2011,75.1
"ED3_4","Y20-29","DE",2011,65.7
"ED3_4","Y20-29","DK",2011,53.4
"ED3_4","Y20-29","EE",2011,58.5
"ED3_4","Y20-29","EL",2011,55.5
"ED3_4","Y20-29","ES",2011,31.7
"ED3_4","Y20-29","EU27",2011,56
"ED3_4","Y20-29","EU28",2011,56.1
"ED3_4","Y20-29","FI",2011,68.3
"ED3_4","Y20-29","FR",2011,49.5
"ED3_4","Y20-29","HR",2011,79.5
"ED3_4","Y20-29","HU",2011,67.1
"ED3_4","Y20-29","IE",2011,49.9
"ED3_4","Y20-29","IT",2011,61.1
"ED3_4","Y20-29","LT",2011,59.3
"ED3_4","Y20-29","LU",2011,49.5
"ED3_4","Y20-29","LV",2011,59
"ED3_4","Y20-29","MT",2011,42.3
"ED3_4","Y20-29","NL",2011,52.2
"ED3_4","Y20-29","PL",2011,64.1
"ED3_4","Y20-29","PT",2011,40.6
"ED3_4","Y20-29","RO",2011,61.7
"ED3_4","Y20-29","SE",2011,62.1
"ED3_4","Y20-29","SI",2011,74.2
"ED3_4","Y20-29","SK",2011,72.3
"ED3_4","Y20-29","UK",2011,47.1
"ED3_4","Y25-29","AT",2011,70.1
"ED3_4","Y25-29","BE",2011,39.8
"ED3_4","Y25-29","BG",2011,56.6
"ED3_4","Y25-29","CY",2011,32.6
"ED3_4","Y25-29","CZ",2011,67
"ED3_4","Y25-29","DE",2011,62.2
"ED3_4","Y25-29","DK",2011,42.3
"ED3_4","Y25-29","EE",2011,47.6
"ED3_4","Y25-29","EL",2011,42.2
"ED3_4","Y25-29","ES",2011,25.1
"ED3_4","Y25-29","EU27",2011,47.7
"ED3_4","Y25-29","EU28",2011,47.8
"ED3_4","Y25-29","FI",2011,56.1
"ED3_4","Y25-29","FR",2011,40.6
"ED3_4","Y25-29","HR",2011,67.5
"ED3_4","Y25-29","HU",2011,59.2
"ED3_4","Y25-29","IE",2011,39.4
"ED3_4","Y25-29","IT",2011,52.4
"ED3_4","Y25-29","LT",2011,39.9
"ED3_4","Y25-29","LU",2011,39.5
"ED3_4","Y25-29","LV",2011,50.1
"ED3_4","Y25-29","MT",2011,29.2
"ED3_4","Y25-29","NL",2011,43.1
"ED3_4","Y25-29","PL",2011,53
"ED3_4","Y25-29","PT",2011,32.4
"ED3_4","Y25-29","RO",2011,52.1
"ED3_4","Y25-29","SE",2011,48.5
"ED3_4","Y25-29","SI",2011,65.2
"ED3_4","Y25-29","SK",2011,65.2
"ED3_4","Y25-29","UK",2011,40.1
"ED5_6","Y15-19","AT",2011,NA
"ED5_6","Y15-19","BE",2011,NA
"ED5_6","Y15-19","BG",2011,NA
"ED5_6","Y15-19","CY",2011,NA
"ED5_6","Y15-19","CZ",2011,NA
"ED5_6","Y15-19","DE",2011,0.2
"ED5_6","Y15-19","DK",2011,NA
"ED5_6","Y15-19","EE",2011,NA
"ED5_6","Y15-19","EL",2011,NA
"ED5_6","Y15-19","ES",2011,0.5
"ED5_6","Y15-19","EU27",2011,0.7
"ED5_6","Y15-19","EU28",2011,0.6
"ED5_6","Y15-19","FR",2011,2.2
"ED5_6","Y15-19","HR",2011,NA
"ED5_6","Y15-19","HU",2011,NA
"ED5_6","Y15-19","IE",2011,NA
"ED5_6","Y15-19","IT",2011,NA
"ED5_6","Y15-19","LT",2011,NA
"ED5_6","Y15-19","LU",2011,NA
"ED5_6","Y15-19","LV",2011,NA
"ED5_6","Y15-19","MT",2011,NA
"ED5_6","Y15-19","NL",2011,1
"ED5_6","Y15-19","PT",2011,NA
"ED5_6","Y15-19","SE",2011,NA
"ED5_6","Y15-19","SI",2011,NA
"ED5_6","Y15-19","SK",2011,NA
"ED5_6","Y15-19","UK",2011,1.9
"ED5_6","Y15-24","AT",2011,2.8
"ED5_6","Y15-24","BE",2011,11.7
"ED5_6","Y15-24","BG",2011,3.3
"ED5_6","Y15-24","CY",2011,15.7
"ED5_6","Y15-24","CZ",2011,4.3
"ED5_6","Y15-24","DE",2011,4.1
"ED5_6","Y15-24","DK",2011,3.5
"ED5_6","Y15-24","EE",2011,7.7
"ED5_6","Y15-24","EL",2011,5.1
"ED5_6","Y15-24","ES",2011,12.9
"ED5_6","Y15-24","EU27",2011,8.5
"ED5_6","Y15-24","EU28",2011,8.4
"ED5_6","Y15-24","FI",2011,1.9
"ED5_6","Y15-24","FR",2011,13.8
"ED5_6","Y15-24","HR",2011,3
"ED5_6","Y15-24","HU",2011,4.1
"ED5_6","Y15-24","IE",2011,12.6
"ED5_6","Y15-24","IT",2011,3.2
"ED5_6","Y15-24","LT",2011,6.6
"ED5_6","Y15-24","LU",2011,6.1
"ED5_6","Y15-24","LV",2011,7.3
"ED5_6","Y15-24","MT",2011,9.7
"ED5_6","Y15-24","NL",2011,9.2
"ED5_6","Y15-24","PL",2011,7.2
"ED5_6","Y15-24","PT",2011,7.2
"ED5_6","Y15-24","RO",2011,5.1
"ED5_6","Y15-24","SE",2011,6.5
"ED5_6","Y15-24","SI",2011,3.6
"ED5_6","Y15-24","SK",2011,7.1
"ED5_6","Y15-24","UK",2011,15.9
"ED5_6","Y15-29","AT",2011,8.5
"ED5_6","Y15-29","BE",2011,22.2
"ED5_6","Y15-29","BG",2011,11.9
"ED5_6","Y15-29","CY",2011,31.7
"ED5_6","Y15-29","CZ",2011,12.6
"ED5_6","Y15-29","DE",2011,12.2
"ED5_6","Y15-29","DK",2011,13
"ED5_6","Y15-29","EE",2011,18.8
"ED5_6","Y15-29","EL",2011,17.3
"ED5_6","Y15-29","ES",2011,23.3
"ED5_6","Y15-29","EU27",2011,17.8
"ED5_6","Y15-29","EU28",2011,17.8
"ED5_6","Y15-29","FI",2011,12.8
"ED5_6","Y15-29","FR",2011,23.6
"ED5_6","Y15-29","HR",2011,10
"ED5_6","Y15-29","HU",2011,12.8
"ED5_6","Y15-29","IE",2011,24.8
"ED5_6","Y15-29","IT",2011,9.9
"ED5_6","Y15-29","LT",2011,19.5
"ED5_6","Y15-29","LU",2011,20.3
"ED5_6","Y15-29","LV",2011,16.7
"ED5_6","Y15-29","MT",2011,16.2
"ED5_6","Y15-29","NL",2011,18.9
"ED5_6","Y15-29","PL",2011,20.1
"ED5_6","Y15-29","PT",2011,15.1
"ED5_6","Y15-29","RO",2011,12.2
"ED5_6","Y15-29","SE",2011,16.8
"ED5_6","Y15-29","SI",2011,13.2
"ED5_6","Y15-29","SK",2011,14.8
"ED5_6","Y15-29","UK",2011,25.9
"ED5_6","Y20-24","AT",2011,5.3
"ED5_6","Y20-24","BE",2011,22.6
"ED5_6","Y20-24","BG",2011,5.8
"ED5_6","Y20-24","CY",2011,29.3
"ED5_6","Y20-24","CZ",2011,7.9
"ED5_6","Y20-24","DE",2011,6.1
"ED5_6","Y20-24","DK",2011,7
"ED5_6","Y20-24","EE",2011,13.2
"ED5_6","Y20-24","EL",2011,10.4
"ED5_6","Y20-24","ES",2011,21.8
"ED5_6","Y20-24","EU27",2011,14.7
"ED5_6","Y20-24","EU28",2011,14.7
"ED5_6","Y20-24","FI",2011,3.9
"ED5_6","Y20-24","FR",2011,25.4
"ED5_6","Y20-24","HR",2011,5.8
"ED5_6","Y20-24","HU",2011,7.8
"ED5_6","Y20-24","IE",2011,24.3
"ED5_6","Y20-24","IT",2011,6.1
"ED5_6","Y20-24","LT",2011,13.1
"ED5_6","Y20-24","LU",2011,12.3
"ED5_6","Y20-24","LV",2011,13
"ED5_6","Y20-24","MT",2011,18.2
"ED5_6","Y20-24","NL",2011,17.3
"ED5_6","Y20-24","PL",2011,13.4
"ED5_6","Y20-24","PT",2011,13.8
"ED5_6","Y20-24","RO",2011,8.7
"ED5_6","Y20-24","SE",2011,12.6
"ED5_6","Y20-24","SI",2011,6.4
"ED5_6","Y20-24","SK",2011,13.2
"ED5_6","Y20-24","UK",2011,25.6
"ED5_6","Y20-29","AT",2011,12.2
"ED5_6","Y20-29","BE",2011,32.5
"ED5_6","Y20-29","BG",2011,16.4
"ED5_6","Y20-29","CY",2011,43.6
"ED5_6","Y20-29","CZ",2011,17.6
"ED5_6","Y20-29","DE",2011,15.4
"ED5_6","Y20-29","DK",2011,20.3
"ED5_6","Y20-29","EE",2011,25.6
"ED5_6","Y20-29","EL",2011,24.8
"ED5_6","Y20-29","ES",2011,30.5
"ED5_6","Y20-29","EU27",2011,24.5
"ED5_6","Y20-29","EU28",2011,24.5
"ED5_6","Y20-29","FI",2011,18.9
"ED5_6","Y20-29","FR",2011,34.1
"ED5_6","Y20-29","HR",2011,15
"ED5_6","Y20-29","HU",2011,18.3
"ED5_6","Y20-29","IE",2011,35.5
"ED5_6","Y20-29","IT",2011,14.4
"ED5_6","Y20-29","LT",2011,30
"ED5_6","Y20-29","LU",2011,29.8
"ED5_6","Y20-29","LV",2011,23.5
"ED5_6","Y20-29","MT",2011,23.4
"ED5_6","Y20-29","NL",2011,27.8
"ED5_6","Y20-29","PL",2011,28.3
"ED5_6","Y20-29","PT",2011,21.5
"ED5_6","Y20-29","RO",2011,16.7
"ED5_6","Y20-29","SE",2011,25.1
"ED5_6","Y20-29","SI",2011,18.1
"ED5_6","Y20-29","SK",2011,20.9
"ED5_6","Y20-29","UK",2011,34
"ED5_6","Y25-29","AT",2011,18.6
"ED5_6","Y25-29","BE",2011,42.4
"ED5_6","Y25-29","BG",2011,27
"ED5_6","Y25-29","CY",2011,54.5
"ED5_6","Y25-29","CZ",2011,26.7
"ED5_6","Y25-29","DE",2011,24.7
"ED5_6","Y25-29","DK",2011,35.7
"ED5_6","Y25-29","EE",2011,37.9
"ED5_6","Y25-29","EL",2011,35.5
"ED5_6","Y25-29","ES",2011,37.4
"ED5_6","Y25-29","EU27",2011,33.8
"ED5_6","Y25-29","EU28",2011,33.7
"ED5_6","Y25-29","FI",2011,32.9
"ED5_6","Y25-29","FR",2011,42.7
"ED5_6","Y25-29","HR",2011,25.8
"ED5_6","Y25-29","HU",2011,28.1
"ED5_6","Y25-29","IE",2011,45
"ED5_6","Y25-29","IT",2011,21.8
"ED5_6","Y25-29","LT",2011,51.3
"ED5_6","Y25-29","LU",2011,44.9
"ED5_6","Y25-29","LV",2011,34.4
"ED5_6","Y25-29","MT",2011,28.4
"ED5_6","Y25-29","NL",2011,38.7
"ED5_6","Y25-29","PL",2011,41.4
"ED5_6","Y25-29","PT",2011,27.9
"ED5_6","Y25-29","RO",2011,25
"ED5_6","Y25-29","SE",2011,38.8
"ED5_6","Y25-29","SI",2011,29.1
"ED5_6","Y25-29","SK",2011,27.9
"ED5_6","Y25-29","UK",2011,42
"ED0-2","Y15-19","AT",2012,84
"ED0-2","Y15-19","BE",2012,75.3
"ED0-2","Y15-19","BG",2012,81.4
"ED0-2","Y15-19","CY",2012,79.8
"ED0-2","Y15-19","CZ",2012,86.6
"ED0-2","Y15-19","DE",2012,85.9
"ED0-2","Y15-19","DK",2012,92.9
"ED0-2","Y15-19","EE",2012,85.5
"ED0-2","Y15-19","EL",2012,74.6
"ED0-2","Y15-19","ES",2012,75.8
"ED0-2","Y15-19","EU27",2012,75.2
"ED0-2","Y15-19","EU28",2012,75.2
"ED0-2","Y15-19","FI",2012,90.8
"ED0-2","Y15-19","FR",2012,70.4
"ED0-2","Y15-19","HR",2012,72.2
"ED0-2","Y15-19","HU",2012,85.7
"ED0-2","Y15-19","IE",2012,75.1
"ED0-2","Y15-19","IT",2012,85.1
"ED0-2","Y15-19","LT",2012,87.2
"ED0-2","Y15-19","LU",2012,91.8
"ED0-2","Y15-19","LV",2012,85.8
"ED0-2","Y15-19","MT",2012,52.5
"ED0-2","Y15-19","NL",2012,78.1
"ED0-2","Y15-19","PL",2012,86.5
"ED0-2","Y15-19","PT",2012,80.3
"ED0-2","Y15-19","RO",2012,87.7
"ED0-2","Y15-19","SE",2012,88.1
"ED0-2","Y15-19","SI",2012,78.3
"ED0-2","Y15-19","SK",2012,87.7
"ED0-2","Y15-19","UK",2012,29.3
"ED0-2","Y15-24","AT",2012,47
"ED0-2","Y15-24","BE",2012,44.9
"ED0-2","Y15-24","BG",2012,42.9
"ED0-2","Y15-24","CY",2012,43.4
"ED0-2","Y15-24","CZ",2012,43.2
"ED0-2","Y15-24","DE",2012,45.7
"ED0-2","Y15-24","DK",2012,60.8
"ED0-2","Y15-24","EE",2012,46.3
"ED0-2","Y15-24","EL",2012,45
"ED0-2","Y15-24","ES",2012,53.4
"ED0-2","Y15-24","EU27",2012,44.4
"ED0-2","Y15-24","EU28",2012,44.4
"ED0-2","Y15-24","FI",2012,51.5
"ED0-2","Y15-24","FR",2012,42.9
"ED0-2","Y15-24","HR",2012,38.3
"ED0-2","Y15-24","HU",2012,48.9
"ED0-2","Y15-24","IE",2012,44.1
"ED0-2","Y15-24","IT",2012,52.5
"ED0-2","Y15-24","LT",2012,47.3
"ED0-2","Y15-24","LU",2012,60.6
"ED0-2","Y15-24","LV",2012,45.8
"ED0-2","Y15-24","MT",2012,38.7
"ED0-2","Y15-24","NL",2012,49
"ED0-2","Y15-24","PL",2012,45.3
"ED0-2","Y15-24","PT",2012,55.5
"ED0-2","Y15-24","RO",2012,48.8
"ED0-2","Y15-24","SE",2012,48.4
"ED0-2","Y15-24","SI",2012,40.5
"ED0-2","Y15-24","SK",2012,44
"ED0-2","Y15-24","UK",2012,22.7
"ED0-2","Y15-29","AT",2012,34.6
"ED0-2","Y15-29","BE",2012,35.7
"ED0-2","Y15-29","BG",2012,32.7
"ED0-2","Y15-29","CY",2012,30.1
"ED0-2","Y15-29","CZ",2012,29.3
"ED0-2","Y15-29","DE",2012,32.7
"ED0-2","Y15-29","DK",2012,48.6
"ED0-2","Y15-29","EE",2012,33.6
"ED0-2","Y15-29","EL",2012,35.1
"ED0-2","Y15-29","ES",2012,46.6
"ED0-2","Y15-29","EU27",2012,34.5
"ED0-2","Y15-29","EU28",2012,34.5
"ED0-2","Y15-29","FI",2012,37.5
"ED0-2","Y15-29","FR",2012,34
"ED0-2","Y15-29","HR",2012,28.5
"ED0-2","Y15-29","HU",2012,35.5
"ED0-2","Y15-29","IE",2012,33
"ED0-2","Y15-29","IT",2012,42.9
"ED0-2","Y15-29","LT",2012,35.6
"ED0-2","Y15-29","LU",2012,43
"ED0-2","Y15-29","LV",2012,33.9
"ED0-2","Y15-29","MT",2012,38.8
"ED0-2","Y15-29","NL",2012,38.4
"ED0-2","Y15-29","PL",2012,30.1
"ED0-2","Y15-29","PT",2012,49.1
"ED0-2","Y15-29","RO",2012,38.7
"ED0-2","Y15-29","SE",2012,36.7
"ED0-2","Y15-29","SI",2012,27.1
"ED0-2","Y15-29","SK",2012,29.6
"ED0-2","Y15-29","UK",2012,20.2
"ED0-2","Y20-24","AT",2012,13.4
"ED0-2","Y20-24","BE",2012,17.2
"ED0-2","Y20-24","BG",2012,14.2
"ED0-2","Y20-24","CY",2012,12.2
"ED0-2","Y20-24","CZ",2012,9.1
"ED0-2","Y20-24","DE",2012,24.4
"ED0-2","Y20-24","DK",2012,28
"ED0-2","Y20-24","EE",2012,18.7
"ED0-2","Y20-24","EL",2012,14.6
"ED0-2","Y20-24","ES",2012,37.2
"ED0-2","Y20-24","EU27",2012,19.9
"ED0-2","Y20-24","EU28",2012,19.8
"ED0-2","Y20-24","FI",2012,13.7
"ED0-2","Y20-24","FR",2012,15.5
"ED0-2","Y20-24","HR",2012,5.2
"ED0-2","Y20-24","HU",2012,16.5
"ED0-2","Y20-24","IE",2012,12.8
"ED0-2","Y20-24","IT",2012,22.4
"ED0-2","Y20-24","LT",2012,10.7
"ED0-2","Y20-24","LU",2012,28.5
"ED0-2","Y20-24","LV",2012,15.9
"ED0-2","Y20-24","MT",2012,26.4
"ED0-2","Y20-24","NL",2012,21
"ED0-2","Y20-24","PL",2012,10.2
"ED0-2","Y20-24","PT",2012,32.5
"ED0-2","Y20-24","RO",2012,20.4
"ED0-2","Y20-24","SE",2012,13.6
"ED0-2","Y20-24","SI",2012,9.9
"ED0-2","Y20-24","SK",2012,7.3
"ED0-2","Y20-24","UK",2012,18.2
"ED0-2","Y20-29","AT",2012,12.8
"ED0-2","Y20-29","BE",2012,17.6
"ED0-2","Y20-29","BG",2012,15
"ED0-2","Y20-29","CY",2012,11.7
"ED0-2","Y20-29","CZ",2012,7.5
"ED0-2","Y20-29","DE",2012,18.7
"ED0-2","Y20-29","DK",2012,24.1
"ED0-2","Y20-29","EE",2012,15.9
"ED0-2","Y20-29","EL",2012,17.5
"ED0-2","Y20-29","ES",2012,37.1
"ED0-2","Y20-29","EU27",2012,18.8
"ED0-2","Y20-29","EU28",2012,18.7
"ED0-2","Y20-29","FI",2012,12.4
"ED0-2","Y20-29","FR",2012,16
"ED0-2","Y20-29","HR",2012,5.5
"ED0-2","Y20-29","HU",2012,14.1
"ED0-2","Y20-29","IE",2012,13.7
"ED0-2","Y20-29","IT",2012,24.1
"ED0-2","Y20-29","LT",2012,10
"ED0-2","Y20-29","LU",2012,20.2
"ED0-2","Y20-29","LV",2012,14.6
"ED0-2","Y20-29","MT",2012,32.8
"ED0-2","Y20-29","NL",2012,18.9
"ED0-2","Y20-29","PL",2012,7.6
"ED0-2","Y20-29","PT",2012,35.7
"ED0-2","Y20-29","RO",2012,21.2
"ED0-2","Y20-29","SE",2012,13.1
"ED0-2","Y20-29","SI",2012,7.6
"ED0-2","Y20-29","SK",2012,6.4
"ED0-2","Y20-29","UK",2012,17.3
"ED0-2","Y25-29","AT",2012,12.1
"ED0-2","Y25-29","BE",2012,18
"ED0-2","Y25-29","BG",2012,15.8
"ED0-2","Y25-29","CY",2012,11.2
"ED0-2","Y25-29","CZ",2012,6
"ED0-2","Y25-29","DE",2012,13.3
"ED0-2","Y25-29","DK",2012,19.4
"ED0-2","Y25-29","EE",2012,13.2
"ED0-2","Y25-29","EL",2012,19.7
"ED0-2","Y25-29","ES",2012,37
"ED0-2","Y25-29","EU27",2012,17.9
"ED0-2","Y25-29","EU28",2012,17.8
"ED0-2","Y25-29","FI",2012,11.2
"ED0-2","Y25-29","FR",2012,16.5
"ED0-2","Y25-29","HR",2012,5.8
"ED0-2","Y25-29","HU",2012,12
"ED0-2","Y25-29","IE",2012,14.4
"ED0-2","Y25-29","IT",2012,25.7
"ED0-2","Y25-29","LT",2012,9.1
"ED0-2","Y25-29","LU",2012,13.3
"ED0-2","Y25-29","LV",2012,13.2
"ED0-2","Y25-29","MT",2012,39
"ED0-2","Y25-29","NL",2012,16.8
"ED0-2","Y25-29","PL",2012,5.3
"ED0-2","Y25-29","PT",2012,38.4
"ED0-2","Y25-29","RO",2012,22
"ED0-2","Y25-29","SE",2012,12.5
"ED0-2","Y25-29","SI",2012,5.6
"ED0-2","Y25-29","SK",2012,5.6
"ED0-2","Y25-29","UK",2012,16.4
"ED3_4","Y15-19","AT",2012,16
"ED3_4","Y15-19","BE",2012,24.5
"ED3_4","Y15-19","BG",2012,18.6
"ED3_4","Y15-19","CY",2012,20.1
